track_id,attributeA,attributeB,attributeC
8236,A3,B4,C1
8237,A3,B3,C1
8238,A5,B2,C5
8239,A5,B4,C5
8240,A1,B1,C3
8241,A3,B5,C5
8242,A1,B2,C5
8243,A4,B5,C5
8244,A4,B4,C5
8245,A3,B4,C5
8246,A3,B4,C2
8247,A4,B1,C3
8248,A1,B4,C2
8249,A2,B5,C5
8250,A1,B3,C4
8251,A2,B2,C2
8252,A4,B4,C3
8253,A3,B3,C4
8254,A4,B1,C1
8255,A2,B2,C3
8256,A5,B4,C2
8257,A1,B4,C4
8258,A3,B3,C2
8259,A3,B1,C1
8260,A5,B2,C2
8261,A1,B5,C3
8262,A4,B4,C4
8263,A3,B2,C5
8264,A5,B2,C2
8265,A1,B2,C2
8266,A5,B2,C5
8267,A5,B1,C1
8268,A1,B2,C3
8269,A3,B5,C3
8270,A5,B5,C2
8271,A1,B1,C3
8272,A4,B1,C5
8273,A3,B2,C1
8274,A4,B5,C5
8275,A5,B1,C4
8276,A3,B2,C4
8277,A1,B1,C4
8278,A5,B3,C3
8279,A5,B4,C2
8280,A3,B2,C5
8281,A5,B5,C5
8282,A3,B5,C2
8283,A3,B3,C3
8284,A4,B4,C5
8285,A5,B4,C5
8286,A2,B3,C2
8287,A2,B3,C3
8288,A4,B3,C4
8289,A4,B5,C3
8290,A1,B5,C1
8291,A3,B1,C3
8292,A1,B2,C2
8293,A5,B3,C3
8294,A5,B5,C4
8295,A1,B2,C2
8296,A2,B2,C2
8297,A3,B1,C3
8298,A5,B5,C2
8299,A3,B3,C3
8300,A4,B5,C5
8301,A1,B4,C2
8302,A2,B1,C1
8303,A3,B2,C4
8304,A5,B2,C5
8305,A5,B3,C5
8306,A5,B4,C3
8307,A5,B4,C1
8308,A2,B5,C3
8309,A2,B4,C3
8310,A1,B5,C5
8311,A2,B5,C5
8312,A4,B2,C2
8313,A3,B2,C1
8314,A2,B2,C4
8315,A3,B5,C1
8316,A3,B2,C2
8317,A3,B3,C4
8318,A3,B5,C3
8319,A5,B3,C3
8320,A3,B5,C2
8321,A1,B2,C2
8322,A5,B2,C3
8323,A5,B4,C5
8324,A4,B3,C1
8325,A4,B2,C3
8326,A3,B4,C4
8327,A3,B1,C3
8328,A4,B4,C5
8329,A4,B5,C3
8330,A3,B3,C3
8331,A4,B5,C5
8332,A3,B5,C2
8333,A4,B5,C3
8334,A4,B4,C2
8335,A4,B2,C1
8336,A3,B4,C5
8337,A3,B4,C5
8338,A1,B4,C4
8339,A2,B3,C4
8340,A5,B3,C5
8341,A1,B5,C5
8342,A2,B5,C4
8343,A1,B5,C4
8344,A1,B3,C3
8345,A1,B5,C4
8346,A4,B4,C5
8347,A3,B1,C5
8348,A5,B2,C5
8349,A5,B1,C4
8350,A1,B3,C1
8351,A2,B3,C2
8352,A5,B3,C3
8353,A4,B4,C1
8354,A3,B3,C3
8355,A3,B3,C4
8356,A2,B3,C3
8357,A2,B5,C5
8358,A3,B5,C1
8359,A5,B4,C5
8360,A3,B1,C3
8361,A4,B4,C1
8362,A5,B3,C3
8363,A4,B2,C5
8364,A1,B2,C4
8365,A4,B3,C5
8366,A4,B2,C2
8367,A5,B2,C1
8368,A1,B1,C2
8369,A4,B5,C1
8370,A1,B5,C3
8371,A1,B1,C3
8372,A5,B1,C4
8373,A2,B4,C3
8374,A4,B4,C1
8375,A3,B5,C3
8376,A2,B5,C2
8377,A4,B3,C5
8378,A3,B1,C4
8379,A2,B5,C3
8380,A2,B2,C1
8381,A5,B2,C5
8382,A5,B2,C5
8383,A5,B5,C4
8384,A4,B3,C5
8385,A1,B5,C5
8386,A3,B2,C5
8387,A4,B1,C4
8388,A4,B5,C4
8389,A3,B3,C3
8390,A5,B3,C2
8391,A4,B2,C1
8392,A3,B3,C3
8393,A4,B2,C1
8394,A3,B1,C2
8395,A2,B3,C3
8396,A3,B5,C3
8397,A4,B5,C3
8398,A5,B2,C4
8399,A4,B3,C5
8400,A5,B2,C3
8401,A1,B2,C2
8402,A4,B5,C4
8403,A2,B2,C4
8404,A1,B2,C5
8405,A5,B1,C3
8406,A3,B4,C2
8407,A1,B3,C2
8408,A3,B4,C5
8409,A2,B5,C3
8410,A4,B4,C2
8411,A2,B3,C5
8412,A5,B4,C3
8413,A1,B2,C1
8414,A3,B4,C5
8415,A4,B4,C4
8416,A4,B2,C1
8417,A4,B5,C5
8418,A1,B1,C2
8419,A2,B4,C5
8420,A2,B1,C4
8421,A2,B4,C2
8422,A1,B1,C1
8423,A2,B2,C3
8424,A3,B5,C5
8425,A3,B5,C4
8426,A1,B3,C2
8427,A2,B1,C3
8428,A4,B4,C5
8429,A4,B3,C4
8430,A1,B3,C1
8431,A1,B3,C4
8432,A2,B1,C1
8433,A2,B5,C1
8434,A4,B5,C1
8435,A4,B3,C2
8436,A1,B1,C4
8437,A2,B3,C5
8438,A2,B1,C3
8439,A4,B4,C1
8440,A3,B2,C4
8441,A2,B2,C1
8442,A2,B5,C2
8443,A5,B2,C1
8444,A3,B1,C1
8445,A2,B3,C2
8446,A3,B5,C1
8447,A4,B4,C4
8448,A4,B2,C3
8449,A4,B4,C5
8450,A2,B3,C1
8451,A1,B1,C2
8452,A3,B5,C1
8453,A2,B2,C3
8454,A5,B3,C2
8455,A3,B1,C5
8456,A2,B3,C3
8457,A4,B1,C2
8458,A3,B3,C1
8459,A4,B4,C3
8460,A1,B2,C2
8461,A5,B5,C3
8462,A4,B4,C4
8463,A1,B2,C2
8464,A4,B1,C2
8465,A3,B1,C3
8466,A2,B2,C3
8467,A4,B1,C2
8468,A5,B3,C3
8469,A5,B3,C3
8470,A2,B2,C1
8471,A2,B3,C2
8472,A2,B1,C4
8473,A2,B2,C1
8474,A4,B5,C2
8475,A2,B4,C2
8476,A5,B2,C5
8477,A4,B3,C5
8478,A5,B2,C5
8479,A4,B1,C4
8480,A2,B1,C2
8481,A5,B2,C3
8482,A5,B4,C5
8483,A3,B3,C4
8484,A3,B1,C3
8485,A2,B1,C2
8486,A5,B5,C3
8487,A5,B5,C2
8488,A1,B1,C1
8489,A5,B5,C5
8490,A5,B4,C5
8491,A5,B1,C2
8492,A2,B1,C5
8493,A5,B5,C3
8494,A5,B2,C2
8495,A2,B3,C1
8496,A5,B4,C4
8497,A5,B4,C2
8498,A3,B2,C4
8499,A5,B4,C5
8500,A1,B3,C3
8501,A2,B4,C1
8502,A1,B1,C1
8503,A1,B3,C2
8504,A1,B1,C1
8505,A4,B3,C2
8506,A4,B4,C5
8507,A2,B5,C3
8508,A5,B1,C3
8509,A2,B5,C1
8510,A4,B1,C4
8511,A2,B2,C1
8512,A4,B4,C2
8513,A5,B2,C1
8514,A2,B3,C2
8515,A2,B5,C5
8516,A4,B1,C3
8517,A1,B1,C4
8518,A2,B4,C5
8519,A1,B1,C5
8520,A4,B1,C1
8521,A3,B3,C5
8522,A2,B1,C5
8523,A5,B1,C1
8524,A4,B2,C5
8525,A4,B2,C5
8526,A1,B1,C1
8527,A1,B1,C5
8528,A4,B2,C5
8529,A4,B2,C5
8530,A3,B2,C2
8531,A1,B2,C2
8532,A5,B2,C3
8533,A2,B3,C3
8534,A2,B1,C2
8535,A3,B5,C1
8536,A1,B5,C4
8537,A1,B5,C5
8538,A1,B5,C2
8539,A5,B1,C1
8540,A4,B1,C4
8541,A5,B3,C3
8542,A1,B1,C1
8543,A4,B5,C1
8544,A1,B3,C4
8545,A4,B1,C2
8546,A2,B5,C1
8547,A1,B4,C1
8548,A4,B2,C2
8549,A1,B1,C5
8550,A5,B5,C3
8551,A2,B2,C3
8552,A4,B2,C2
8553,A3,B2,C2
8554,A1,B3,C4
8555,A3,B2,C3
8556,A4,B5,C2
8557,A2,B3,C1
8558,A3,B2,C2
8559,A1,B1,C5
8560,A1,B1,C4
8561,A5,B1,C3
8562,A2,B4,C1
8563,A5,B4,C4
8564,A1,B1,C2
8565,A4,B1,C4
8566,A5,B5,C2
8567,A3,B2,C2
8568,A4,B4,C3
8569,A5,B2,C4
8570,A4,B1,C2
8571,A3,B3,C1
8572,A4,B4,C2
8573,A4,B1,C4
8574,A3,B4,C1
8575,A3,B3,C5
8576,A5,B2,C4
8577,A2,B3,C5
8578,A4,B1,C4
8579,A1,B4,C5
8580,A3,B5,C3
8581,A4,B2,C4
8582,A4,B5,C2
8583,A1,B2,C4
8584,A1,B5,C5
8585,A4,B2,C5
8586,A3,B5,C4
8587,A4,B2,C2
8588,A1,B4,C3
8589,A1,B5,C3
8590,A5,B3,C3
8591,A1,B2,C3
8592,A1,B1,C5
8593,A3,B5,C5
8594,A3,B1,C3
8595,A1,B5,C4
8596,A5,B2,C2
8597,A1,B1,C2
8598,A5,B4,C1
8599,A3,B4,C5
8600,A3,B4,C1
8601,A1,B2,C4
8602,A4,B1,C3
8603,A5,B5,C4
8604,A5,B1,C3
8605,A3,B2,C5
8606,A1,B2,C5
8607,A2,B4,C4
8608,A4,B2,C5
8609,A3,B3,C1
8610,A1,B3,C3
8611,A2,B2,C5
8612,A2,B3,C4
8613,A2,B2,C5
8614,A2,B3,C2
8615,A5,B1,C5
8616,A2,B2,C5
8617,A2,B5,C3
8618,A2,B2,C1
8619,A4,B2,C3
8620,A2,B5,C5
8621,A5,B2,C5
8622,A1,B3,C2
8623,A2,B2,C2
8624,A2,B1,C3
8625,A1,B3,C4
8626,A1,B5,C5
8627,A3,B3,C4
8628,A4,B2,C1
8629,A3,B2,C5
8630,A5,B4,C3
8631,A1,B4,C4
8632,A1,B2,C5
8633,A4,B2,C4
8634,A3,B1,C2
8635,A1,B1,C1
8636,A1,B5,C2
8637,A5,B4,C3
8638,A2,B1,C2
8639,A5,B2,C5
8640,A4,B5,C2
8641,A2,B1,C3
8642,A5,B3,C3
8643,A1,B5,C3
8644,A3,B3,C2
8645,A2,B2,C2
8646,A2,B1,C4
8647,A1,B3,C2
8648,A5,B4,C1
8649,A5,B3,C3
8650,A4,B4,C1
8651,A3,B2,C3
8652,A3,B4,C4
8653,A1,B4,C1
8654,A1,B5,C1
8655,A3,B2,C1
8656,A1,B3,C3
8657,A4,B3,C1
8658,A5,B2,C3
8659,A5,B1,C4
8660,A3,B5,C2
8661,A3,B5,C3
8662,A3,B2,C2
8663,A5,B2,C1
8664,A2,B5,C1
8665,A5,B3,C2
8666,A3,B5,C1
8667,A2,B1,C4
8668,A1,B3,C5
8669,A4,B2,C3
8670,A4,B1,C3
8671,A4,B5,C3
8672,A4,B1,C5
8673,A4,B1,C1
8674,A4,B3,C5
8675,A4,B4,C1
8676,A2,B4,C4
8677,A2,B5,C5
8678,A2,B3,C1
8679,A2,B5,C4
8680,A5,B1,C1
8681,A3,B4,C5
8682,A5,B3,C1
8683,A5,B2,C5
8684,A4,B1,C3
8685,A1,B5,C2
8686,A4,B2,C4
8687,A2,B4,C1
8688,A4,B4,C1
8689,A4,B4,C5
8690,A4,B5,C4
8691,A3,B1,C3
8692,A4,B5,C2
8693,A3,B1,C1
8694,A5,B4,C3
8695,A2,B1,C2
8696,A5,B1,C4
8697,A1,B4,C2
8698,A3,B5,C3
8699,A1,B3,C2
8700,A1,B3,C1
8701,A1,B2,C1
8702,A1,B2,C5
8703,A1,B1,C3
8704,A1,B2,C2
8705,A3,B5,C5
8706,A5,B3,C1
8707,A5,B3,C1
8708,A5,B5,C1
8709,A2,B2,C3
8710,A4,B1,C2
8711,A3,B5,C1
8712,A3,B2,C1
8713,A1,B1,C4
8714,A1,B5,C5
8715,A5,B2,C4
8716,A2,B4,C3
8717,A3,B2,C2
8718,A3,B1,C5
8719,A5,B4,C3
8720,A5,B1,C1
8721,A2,B3,C1
8722,A3,B3,C3
8723,A1,B3,C2
8724,A4,B3,C2
8725,A5,B3,C2
8726,A3,B4,C4
8727,A3,B5,C5
8728,A2,B1,C5
8729,A4,B3,C2
8730,A3,B5,C2
8731,A1,B2,C5
8732,A2,B5,C2
8733,A2,B2,C2
8734,A4,B2,C2
8735,A2,B5,C1
8736,A4,B5,C5
8737,A4,B3,C3
8738,A2,B2,C3
8739,A5,B5,C4
8740,A4,B1,C1
8741,A4,B3,C5
8742,A4,B3,C1
8743,A2,B1,C5
8744,A1,B5,C1
8745,A3,B2,C3
8746,A1,B5,C2
8747,A3,B2,C3
8748,A5,B3,C5
8749,A4,B3,C3
8750,A1,B2,C1
8751,A4,B5,C3
8752,A1,B1,C2
8753,A4,B1,C2
8754,A4,B1,C2
8755,A2,B1,C5
8756,A1,B2,C5
8757,A5,B3,C4
8758,A3,B2,C4
8759,A4,B5,C4
8760,A3,B3,C5
8761,A1,B1,C1
8762,A1,B1,C5
8763,A3,B5,C1
8764,A1,B1,C5
8765,A5,B5,C5
8766,A1,B5,C1
8767,A4,B1,C2
8768,A4,B2,C2
8769,A1,B3,C5
8770,A1,B4,C4
8771,A5,B4,C5
8772,A4,B2,C4
8773,A1,B3,C1
8774,A2,B3,C3
8775,A5,B4,C1
8776,A1,B3,C1
8777,A3,B3,C1
8778,A3,B3,C2
8779,A1,B4,C1
8780,A3,B4,C1
8781,A1,B5,C2
8782,A4,B3,C3
8783,A2,B1,C3
8784,A4,B2,C4
8785,A3,B5,C5
8786,A1,B5,C1
8787,A5,B4,C5
8788,A3,B1,C5
8789,A1,B1,C3
8790,A4,B5,C2
8791,A2,B2,C3
8792,A3,B1,C3
8793,A2,B3,C2
8794,A4,B3,C4
8795,A4,B2,C2
8796,A3,B5,C5
8797,A3,B5,C3
8798,A5,B4,C2
8799,A4,B1,C1
8800,A3,B4,C5
8801,A2,B4,C1
8802,A5,B3,C4
8803,A3,B3,C4
8804,A2,B4,C3
8805,A5,B5,C2
8806,A4,B3,C4
8807,A1,B1,C1
8808,A3,B3,C3
8809,A1,B4,C3
8810,A1,B5,C3
8811,A2,B3,C5
8812,A4,B2,C4
8813,A5,B4,C5
8814,A2,B2,C4
8815,A2,B2,C1
8816,A1,B2,C2
8817,A3,B5,C1
8818,A1,B1,C1
8819,A3,B2,C5
8820,A1,B3,C4
8821,A5,B4,C5
8822,A5,B4,C2
8823,A4,B5,C2
8824,A1,B5,C4
8825,A4,B2,C5
8826,A5,B1,C4
8827,A5,B1,C5
8828,A2,B5,C1
8829,A4,B3,C5
8830,A2,B1,C4
8831,A3,B4,C2
8832,A3,B4,C4
8833,A4,B5,C1
8834,A1,B2,C4
8835,A1,B4,C3
8836,A2,B2,C1
8837,A4,B4,C4
8838,A3,B3,C3
8839,A4,B1,C5
8840,A3,B5,C3
8841,A2,B2,C5
8842,A2,B5,C1
8843,A4,B2,C1
8844,A5,B2,C5
8845,A3,B1,C4
8846,A1,B3,C5
8847,A5,B2,C5
8848,A2,B4,C2
8849,A3,B2,C2
8850,A2,B1,C2
8851,A1,B2,C1
8852,A2,B4,C5
8853,A1,B5,C3
8854,A1,B3,C4
8855,A4,B3,C2
8856,A3,B2,C3
8857,A5,B2,C4
8858,A1,B4,C3
8859,A1,B4,C2
8860,A1,B4,C4
8861,A3,B1,C4
8862,A1,B5,C2
8863,A2,B5,C5
8864,A5,B5,C2
8865,A5,B5,C5
8866,A4,B2,C5
8867,A4,B1,C3
8868,A5,B2,C1
8869,A1,B1,C1
8870,A5,B3,C4
8871,A3,B2,C2
8872,A5,B2,C2
8873,A3,B5,C1
8874,A1,B2,C2
8875,A2,B5,C4
8876,A3,B1,C2
8877,A4,B5,C2
8878,A1,B3,C1
8879,A1,B1,C3
8880,A1,B3,C5
8881,A2,B5,C5
8882,A1,B5,C1
8883,A5,B4,C4
8884,A1,B5,C4
8885,A4,B2,C2
8886,A2,B3,C3
8887,A2,B3,C2
8888,A4,B5,C1
8889,A2,B2,C2
8890,A2,B4,C1
8891,A3,B2,C2
8892,A3,B3,C2
8893,A1,B1,C4
8894,A1,B2,C1
8895,A2,B2,C5
8896,A5,B3,C4
8897,A1,B5,C1
8898,A1,B2,C5
8899,A3,B5,C2
8900,A3,B5,C4
8901,A5,B5,C4
8902,A4,B1,C4
8903,A3,B1,C2
8904,A3,B3,C3
8905,A5,B5,C2
8906,A5,B5,C2
8907,A2,B2,C2
8908,A4,B5,C5
8909,A1,B1,C1
8910,A2,B4,C1
8911,A4,B4,C1
8912,A3,B4,C5
8913,A3,B2,C1
8914,A3,B4,C4
8915,A3,B5,C1
8916,A3,B4,C5
8917,A2,B4,C4
8918,A5,B2,C1
8919,A1,B3,C1
8920,A5,B2,C3
8921,A5,B5,C3
8922,A4,B5,C4
8923,A2,B4,C5
8924,A5,B2,C3
8925,A5,B2,C1
8926,A4,B4,C5
8927,A2,B1,C5
8928,A4,B1,C1
8929,A2,B1,C4
8930,A4,B3,C1
8931,A5,B5,C5
8932,A1,B2,C3
8933,A1,B5,C1
8934,A1,B5,C4
8935,A1,B2,C3
8936,A4,B5,C5
8937,A5,B5,C3
8938,A4,B2,C5
8939,A1,B2,C4
8940,A3,B3,C3
8941,A3,B2,C3
8942,A1,B4,C4
8943,A2,B2,C3
8944,A4,B4,C5
8945,A1,B3,C1
8946,A3,B5,C1
8947,A5,B5,C5
8948,A5,B1,C1
8949,A3,B5,C3
8950,A1,B4,C3
8951,A4,B1,C4
8952,A1,B4,C5
8953,A5,B2,C3
8954,A4,B5,C5
8955,A1,B2,C4
8956,A1,B5,C1
8957,A5,B4,C2
8958,A5,B3,C2
8959,A1,B1,C2
8960,A4,B3,C5
8961,A2,B3,C4
8962,A5,B1,C1
8963,A5,B3,C3
8964,A1,B4,C5
8965,A4,B5,C4
8966,A2,B2,C4
8967,A5,B5,C5
8968,A1,B5,C4
8969,A3,B4,C2
8970,A3,B1,C2
8971,A2,B3,C2
8972,A3,B3,C1
8973,A1,B5,C5
8974,A2,B3,C5
8975,A2,B5,C3
8976,A3,B5,C1
8977,A5,B3,C5
8978,A1,B5,C1
8979,A3,B3,C5
8980,A5,B2,C2
8981,A1,B3,C1
8982,A3,B3,C5
8983,A1,B2,C1
8984,A4,B3,C1
8985,A4,B4,C1
8986,A1,B5,C2
8987,A4,B5,C4
8988,A1,B2,C3
8989,A1,B2,C1
8990,A3,B2,C5
8991,A1,B1,C1
8992,A4,B1,C1
8993,A5,B3,C1
8994,A2,B1,C3
8995,A5,B2,C1
8996,A1,B2,C1
8997,A4,B3,C5
8998,A2,B5,C5
8999,A5,B3,C2
9000,A3,B2,C2
9001,A1,B3,C1
9002,A3,B2,C4
9003,A5,B3,C4
9004,A1,B2,C1
9005,A4,B4,C2
9006,A1,B4,C3
9007,A1,B2,C3
9008,A4,B4,C4
9009,A2,B4,C3
9010,A1,B1,C5
9011,A2,B1,C5
9012,A5,B3,C4
9013,A5,B4,C2
9014,A5,B5,C1
9015,A4,B4,C4
9016,A3,B2,C3
9017,A4,B2,C1
9018,A3,B5,C2
9019,A2,B2,C5
9020,A1,B5,C1
9021,A4,B2,C3
9022,A4,B5,C2
9023,A1,B3,C2
9024,A2,B4,C4
9025,A1,B3,C2
9026,A5,B3,C5
9027,A4,B3,C5
9028,A5,B1,C3
9029,A2,B2,C2
9030,A2,B2,C3
9031,A4,B1,C3
9032,A1,B3,C1
9033,A1,B3,C2
9034,A1,B1,C2
9035,A2,B3,C5
9036,A5,B4,C4
9037,A4,B1,C5
9038,A2,B1,C4
9039,A4,B2,C1
9040,A5,B2,C1
9041,A4,B5,C1
9042,A4,B3,C5
9043,A5,B5,C3
9044,A4,B5,C1
9045,A1,B3,C4
9046,A1,B3,C3
9047,A2,B2,C5
9048,A1,B5,C4
9049,A2,B3,C5
9050,A1,B5,C2
9051,A4,B4,C3
9052,A5,B5,C2
9053,A2,B2,C1
9054,A5,B2,C5
9055,A1,B3,C1
9056,A4,B1,C1
9057,A4,B4,C4
9058,A5,B1,C3
9059,A1,B5,C2
9060,A2,B5,C2
9061,A5,B5,C4
9062,A4,B4,C1
9063,A2,B1,C3
9064,A5,B2,C3
9065,A3,B4,C1
9066,A1,B4,C5
9067,A1,B2,C2
9068,A2,B3,C5
9069,A5,B5,C3
9070,A3,B2,C2
9071,A4,B5,C5
9072,A5,B4,C5
9073,A3,B3,C2
9074,A2,B3,C4
9075,A4,B4,C3
9076,A1,B1,C2
9077,A1,B5,C2
9078,A4,B3,C1
9079,A1,B1,C3
9080,A3,B4,C4
9081,A2,B1,C2
9082,A5,B5,C3
9083,A2,B2,C5
9084,A2,B3,C5
9085,A5,B3,C4
9086,A3,B4,C4
9087,A1,B3,C5
9088,A3,B5,C3
9089,A3,B4,C5
9090,A4,B3,C4
9091,A1,B4,C3
9092,A2,B1,C4
9093,A5,B3,C3
9094,A4,B2,C4
9095,A4,B2,C3
9096,A3,B1,C1
9097,A1,B4,C2
9098,A1,B4,C1
9099,A4,B4,C5
9100,A3,B1,C5
9101,A2,B2,C3
9102,A2,B1,C2
9103,A4,B4,C3
9104,A5,B3,C3
9105,A5,B4,C1
9106,A2,B5,C4
9107,A1,B5,C1
9108,A2,B1,C2
9109,A5,B5,C1
9110,A2,B2,C3
9111,A3,B3,C3
9112,A2,B1,C3
9113,A4,B5,C3
9114,A3,B5,C1
9115,A1,B5,C1
9116,A3,B3,C3
9117,A4,B1,C3
9118,A4,B3,C1
9119,A5,B2,C1
9120,A1,B2,C2
9121,A1,B3,C4
9122,A5,B4,C1
9123,A2,B4,C2
9124,A5,B5,C5
9125,A4,B5,C5
9126,A4,B5,C5
9127,A2,B3,C4
9128,A2,B1,C5
9129,A4,B4,C1
9130,A3,B5,C3
9131,A2,B3,C3
9132,A4,B4,C5
9133,A1,B2,C4
9134,A5,B1,C3
9135,A1,B1,C4
9136,A5,B1,C1
9137,A1,B3,C3
9138,A5,B2,C3
9139,A3,B1,C1
9140,A1,B2,C4
9141,A4,B5,C1
9142,A3,B3,C3
9143,A2,B3,C3
9144,A2,B1,C1
9145,A4,B3,C4
9146,A1,B4,C3
9147,A2,B2,C4
9148,A5,B3,C5
9149,A2,B4,C3
9150,A5,B4,C3
9151,A5,B2,C3
9152,A4,B4,C2
9153,A4,B3,C2
9154,A3,B3,C5
9155,A1,B2,C1
9156,A4,B3,C5
9157,A2,B1,C5
9158,A4,B2,C5
9159,A5,B3,C3
9160,A5,B1,C5
9161,A3,B1,C4
9162,A5,B4,C3
9163,A3,B3,C2
9164,A4,B5,C2
9165,A4,B1,C1
9166,A3,B1,C1
9167,A4,B3,C3
9168,A5,B2,C1
9169,A5,B1,C2
9170,A3,B5,C3
9171,A5,B2,C3
9172,A4,B2,C1
9173,A5,B1,C3
9174,A3,B4,C3
9175,A4,B5,C3
9176,A2,B2,C2
9177,A1,B1,C2
9178,A5,B1,C1
9179,A2,B1,C4
9180,A5,B4,C5
9181,A3,B4,C3
9182,A4,B1,C1
9183,A1,B4,C2
9184,A5,B5,C2
9185,A5,B5,C5
9186,A1,B3,C2
9187,A1,B3,C1
9188,A3,B2,C1
9189,A4,B5,C5
9190,A3,B3,C2
9191,A2,B1,C2
9192,A5,B3,C5
9193,A2,B2,C3
9194,A4,B2,C1
9195,A1,B4,C4
9196,A2,B3,C5
9197,A3,B4,C5
9198,A4,B4,C3
9199,A3,B2,C2
9200,A1,B3,C4
9201,A3,B2,C5
9202,A1,B4,C1
9203,A4,B4,C4
9204,A3,B4,C3
9205,A5,B2,C1
9206,A3,B3,C2
9207,A2,B5,C5
9208,A4,B4,C2
9209,A4,B2,C3
9210,A2,B3,C2
9211,A3,B3,C5
9212,A2,B4,C1
9213,A3,B1,C5
9214,A5,B5,C2
9215,A5,B5,C5
9216,A3,B4,C3
9217,A2,B1,C3
9218,A2,B4,C4
9219,A2,B2,C1
9220,A2,B4,C3
9221,A5,B2,C5
9222,A2,B4,C3
9223,A5,B2,C4
9224,A4,B5,C2
9225,A4,B3,C4
9226,A1,B4,C3
9227,A5,B2,C5
9228,A3,B4,C2
9229,A4,B2,C1
9230,A4,B3,C3
9231,A1,B5,C3
9232,A2,B2,C1
9233,A2,B2,C5
9234,A2,B5,C3
9235,A4,B1,C1
9236,A1,B4,C3
9237,A5,B4,C2
9238,A2,B4,C4
9239,A5,B3,C1
9240,A4,B3,C5
9241,A3,B5,C3
9242,A2,B3,C1
9243,A1,B3,C2
9244,A4,B4,C3
9245,A4,B3,C1
9246,A4,B3,C3
9247,A4,B1,C4
9248,A5,B5,C1
9249,A4,B1,C2
9250,A2,B4,C4
9251,A1,B2,C2
9252,A1,B2,C2
9253,A2,B4,C2
9254,A1,B5,C1
9255,A3,B1,C4
9256,A4,B1,C5
9257,A5,B4,C2
9258,A4,B2,C2
9259,A1,B4,C3
9260,A5,B2,C5
9261,A4,B5,C2
9262,A1,B2,C1
9263,A2,B3,C5
9264,A3,B4,C2
9265,A5,B5,C3
9266,A4,B4,C2
9267,A3,B4,C2
9268,A5,B5,C2
9269,A3,B5,C5
9270,A3,B1,C3
9271,A5,B4,C1
9272,A2,B3,C3
9273,A3,B5,C4
9274,A3,B3,C2
9275,A3,B4,C2
9276,A4,B1,C5
9277,A2,B4,C2
9278,A3,B4,C2
9279,A1,B5,C2
9280,A4,B4,C1
9281,A4,B2,C5
9282,A3,B1,C2
9283,A3,B5,C3
9284,A4,B2,C3
9285,A4,B4,C5
9286,A5,B2,C5
9287,A5,B5,C3
9288,A1,B5,C3
9289,A4,B2,C1
9290,A3,B5,C5
9291,A4,B2,C4
9292,A1,B5,C5
9293,A5,B1,C3
9294,A3,B4,C3
9295,A1,B1,C2
9296,A2,B5,C1
9297,A1,B4,C4
9298,A3,B1,C1
9299,A3,B1,C2
9300,A2,B3,C4
9301,A2,B2,C4
9302,A2,B5,C2
9303,A1,B2,C1
9304,A5,B1,C5
9305,A1,B1,C4
9306,A2,B1,C1
9307,A1,B3,C5
9308,A3,B3,C4
9309,A4,B4,C1
9310,A5,B4,C3
9311,A4,B2,C1
9312,A2,B2,C1
9313,A4,B4,C5
9314,A2,B4,C4
9315,A4,B3,C4
9316,A5,B5,C4
9317,A1,B3,C4
9318,A1,B1,C2
9319,A1,B3,C3
9320,A4,B5,C4
9321,A5,B2,C3
9322,A1,B1,C3
9323,A2,B3,C5
9324,A1,B3,C3
9325,A1,B2,C1
9326,A1,B5,C5
9327,A2,B4,C3
9328,A5,B3,C3
9329,A5,B2,C1
9330,A3,B3,C3
9331,A1,B5,C1
9332,A5,B3,C1
9333,A4,B2,C5
9334,A5,B5,C5
9335,A1,B4,C2
9336,A3,B5,C2
9337,A1,B3,C4
9338,A5,B2,C1
9339,A4,B4,C3
9340,A5,B2,C3
9341,A4,B1,C2
9342,A4,B3,C1
9343,A1,B2,C2
9344,A5,B3,C5
9345,A2,B4,C2
9346,A3,B1,C3
9347,A5,B3,C3
9348,A4,B4,C4
9349,A3,B2,C4
9350,A3,B1,C2
9351,A4,B4,C4
9352,A4,B5,C2
9353,A5,B3,C2
9354,A4,B1,C2
9355,A5,B3,C2
9356,A5,B2,C2
9357,A4,B4,C2
9358,A4,B3,C4
9359,A1,B3,C1
9360,A5,B2,C3
9361,A2,B2,C1
9362,A1,B3,C4
9363,A2,B5,C3
9364,A4,B1,C3
9365,A2,B5,C1
9366,A2,B4,C3
9367,A1,B5,C5
9368,A4,B1,C1
9369,A4,B3,C1
9370,A1,B1,C5
9371,A5,B1,C4
9372,A4,B1,C5
9373,A5,B3,C4
9374,A2,B1,C5
9375,A5,B3,C4
9376,A1,B1,C4
9377,A4,B4,C2
9378,A1,B1,C3
9379,A5,B2,C3
9380,A3,B4,C1
9381,A1,B2,C3
9382,A4,B3,C3
9383,A5,B1,C2
9384,A3,B5,C4
9385,A3,B1,C4
9386,A5,B5,C4
9387,A5,B4,C1
9388,A5,B2,C4
9389,A3,B1,C1
9390,A1,B3,C5
9391,A2,B3,C1
9392,A1,B1,C3
9393,A4,B1,C4
9394,A2,B5,C3
9395,A5,B4,C2
9396,A5,B2,C1
9397,A2,B5,C2
9398,A3,B5,C1
9399,A2,B2,C3
9400,A5,B2,C3
